Sales Office,Sales Group,Customer,Name 1,Street,Telephone 1,Telephone 2,Transportation zone,Description,Postal Code,Sales district,City,Terms of Payment,Credit limit,Delivering Plant,Risk category,Distribution Channel,Customer group,Division,Changed On Sales Data,Created On Sales Data,Personnel Number,Representative no.,JWK SALESMAN,MonFrom1,MonFrom2,TueFrom1,Unnamed: 27,WedFrom1,WedFrom2,ThuFrom1,ThuFrom2,FriFrom1,FriFrom2,SatFrom1,SatFrom2,Personnel Name,Latitude,Longitude,Optimized JWK,road_node,Cycle,_temp_cycle
C051,188,5598762,TK RUDI ANDRIYANSYAH,JL RADEN INTANKEL SUKA JAYAKEC WAY KHILAU,085379914499,,2051270,Gunung Sari (Pesawar,35368,35368,LAMPUNG,Z00,0,3006,5.0,2,14,77,31.08.2025,2025-07-14 00:00:00,90052353,90052353,RABU GENAP,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.4959048,104.9582022,SELASA GENAP,"(-5.49594, 104.95823)",Genap,Genap
C051,188,5598763,TK MANIYAH,GG MAKMUR RT/RW 004/006 KAMPUNG BARU NATAR,+6285896946805,,2051622,Sidosari,35362,35362,LAMPUNG,Z00,0,3006,5.0,2,58,77,30.03.2026,2025-07-14 00:00:00,90051274,90051274,RABU,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.331357,105.240852,RABU,"(-5.33276, 105.24658)",Weekly,Weekly
C051,188,5598766,TK CHIO CELL,JL DSN IIKEL KOTA JAWA RT/RW 010/004 WAY KHILAU,+6285658830856,,2051270,Gunung Sari (Pesawar,35368,35368,LAMPUNG,Z00,0,3006,5.0,2,58,77,30.03.2026,2025-07-14 00:00:00,90051274,90051274,JUMAT,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.460172,104.972211,KAMIS,"(-5.46009, 104.97213)",Weekly,Weekly
C051,188,5603019,TK RIO,JL  RAMBUTAN RT/RW 002/003 KEC PADASUKA,081272980792,,2051002,Ambarawa,35673,35673,LAMPUNG,Z00,0,3006,5.0,2,69,77,27.04.2026,2025-07-22 00:00:00,90052197,90052197,SELASA GENAP,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.452853,104.936852,RABU GENAP,"(-5.45776, 104.94714)",Genap,Genap
C051,188,5603020,TK NUR,JL MERDEKA DSN 9 RT/RW 004/002 KEC WAY KHILAU,085841204914,,2051270,Gunung Sari (Pesawar,35111,35111,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2025-07-22 00:00:00,90052353,90052353,RABU GENAP,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.454028,104.974297,SELASA GENAP,"(-5.45409, 104.97434)",Genap,Genap
C051,188,5603022,TK BERKAH JAYA,JL PERTANIAN PAD RT/RW 005/003 KEC PADASUKA,082181556075,,2051002,Ambarawa,35376,35376,LAMPUNG,Z00,0,3006,5.0,2,69,77,27.04.2026,2025-07-22 00:00:00,90052197,90052197,SELASA GENAP,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.454394,104.941199,RABU GENAP,"(-5.45776, 104.94714)",Genap,Genap
C051,188,5605802,TK PARWATI,JL SIDODADI BEDENGKEL GIRI KLOPO MULYOKEC SEKAMPUNG,082372302854,,2051042,Sekampung,34182,34182,LAMPUNG,Z00,0,3006,5.0,2,13,77,30.03.2026,2025-07-28 00:00:00,90051274,90051274,SENIN,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.1536809,105.4340516,SENIN,"(-5.17647, 105.21137)",Weekly,Weekly
C051,188,5605803,MULYO MART,JL TRIMULYO KEL TRIMULYO KEC SEKAMPUNG,083865118835,,2051462,Jembat Serong Metro,34182,34182,LAMPUNG,Z00,0,3006,5.0,2,58,77,30.03.2026,2025-07-28 00:00:00,90051274,90051274,SENIN,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.1767792,105.4610584,SABTU,"(-5.35993, 105.30652)",Weekly,Weekly
C051,188,5606250,TJ2R-IDM LINTAS SUMATERA TERBA,JL LINSUM RT 002 KEL YUKUM JAYA KEC TERBANGGI BESAR,08989941671,,2051004,Bandar Jaya,34163,34163,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2025-07-29 00:00:00,90052003,90052003,KAMIS,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-4.9218382,105.2133539,SENIN,"(-5.12811, 105.1344)",Weekly,Weekly
C051,188,5606951,TK ANISA,JL LINTAS SUMATERAKEL DSN II SINDANG SARIKEC NATAR,085279841119,,2051625,Negara Ratu,35362,35362,LAMPUNG,Z00,0,3006,5.0,2,13,77,30.03.2026,2025-07-30 00:00:00,90051274,90051274,RABU,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.327656,105.204863,SELASA,"(-5.35507, 105.22514)",Weekly,Weekly
C051,188,5606977,ALFAMART HARGOMULYO,JL HARGO MULYO DS IV RT 017 RW 004 KEL SEKAMPUNG,081312344542,,2051462,Jembat Serong Metro,34182,34182,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2025-07-30 00:00:00,90052003,90052003,JUMAT,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,TAUFAN DWI SEPTIAN,-5.1418689,105.4949226,SELASA,"(-5.17647, 105.21137)",Weekly,Weekly
C051,188,5609782,TK IMAM,JL RADEN FATAH RT/RW 003/003 KEC PADASUKA,085357573229,,2051002,Ambarawa,35682,35682,LAMPUNG,Z00,0,3006,5.0,2,13,77,30.03.2026,2025-08-05 00:00:00,90051274,90051274,JUMAT,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.451301,104.935781,KAMIS,"(-5.45776, 104.94714)",Weekly,Weekly
C051,188,5609785,TK ISTI,JL SINAR JAYAKEL TANJUNG RUSIA TIMURKEC PARDASUKA,083117707835,,2051053,Padasuka,35682,35682,LAMPUNG,Z00,0,3006,5.0,2,58,77,27.04.2026,2025-08-05 00:00:00,90052197,90052197,SELASA GENAP,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.501496,104.917097,SELASA GENAP,"(-5.49868, 104.93098)",Genap,Genap
C051,188,5609787,TK MUJI,JL CUT NYAK DIEN KEC PARDASUKA RT/RW 002/003,085126348528,,2051053,Padasuka,35682,35682,LAMPUNG,Z00,0,3006,5.0,2,58,77,27.04.2026,2025-08-05 00:00:00,90052197,90052197,SELASA GENAP,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.479766,104.929406,SABTU GENAP,"(-5.48168, 104.93395)",Genap,Genap
C051,188,5611346,TK MBA TRI,JL MELARIS TIMURKEL NEGERI JAMANTENKEC MARGA TIGA,+6281272341482,,2051230,SINDANG ANOM,34386,34386,LAMPUNG,Z00,0,3006,5.0,2,13,77,30.03.2026,2025-08-07 00:00:00,90051274,90051274,SENIN,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.210758,105.507925,SABTU,"(-5.36137, 105.30813)",Weekly,Weekly
C051,188,5611350,TK ELZA,JL PRAMUKAKEL BANJARMASINKEC BULOK,085788776971,,2051053,Padasuka,35381,35381,LAMPUNG,Z00,0,3006,5.0,2,58,77,27.04.2026,2025-08-07 00:00:00,90052197,90052197,SELASA GENAP,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.48063,104.901124,SABTU GENAP,"(-5.48168, 104.93395)",Genap,Genap
C051,188,5611985,TK SEMBAKO WIN BAREL,DSN IV KEL MEKAR MUKTI RT/RW 014/004 KEC SEKAMPUNG,+6282160150879,,2051042,Sekampung,34182,34182,LAMPUNG,Z00,0,3006,5.0,2,13,77,30.03.2026,2025-08-08 00:00:00,90051274,90051274,SENIN,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.198562,105.435843,SABTU,"(-5.35993, 105.30652)",Weekly,Weekly
C051,188,5613291,KANTIN PONPES ALFALAH,JL PS. KOTA BABAKANKEL GUNUNG KASIKEC PUGUNG,082175337598,,2051155,Babakan,35373,35373,LAMPUNG,Z00,0,3006,5.0,2,69,77,25.02.2026,2025-08-11 00:00:00,90052197,90052197,RABU GANJIL,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.4022804,104.871762,KAMIS GANJIL,"(-5.404, 104.87231)",Ganjil,Ganjil
C051,188,5613339,TK TEMBE BAROKAH,JL RAYA KALIDADI KEL KALIREJO RT/RW 024/005 KEC KALIREJO,085273496586,,2051019,Kali Rejo,34174,34174,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2025-08-11 00:00:00,90052197,90052197,SENIN GENAP,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.222674,104.944796,SELASA GENAP,"(-5.25069, 105.02531)",Genap,Genap
C051,188,5613340,SRC ARDHI,JL KARTINI RT/RW 001/001 KALIREJO,085761911621,,2051158,Rowo Rejo,34174,34174,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2025-08-11 00:00:00,90052197,90052197,SENIN GENAP,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.223086,104.967013,SELASA GENAP,"(-5.25069, 105.02531)",Genap,Genap
C051,188,5614196,UPT SDN 1 KEDIRI,"JL KH.R,MOH.ROSYIDIKEL TULUNG AGUNGKEC GADING REJO",085788645027,,2051011,Gading Rejo,35372,35372,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2025-08-12 00:00:00,90052353,90052353,KAMIS GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.349268,105.029707,SENIN GANJIL,"(-5.32942, 105.06168)",Ganjil,Ganjil
C051,188,5614787,TK EKA,DSN II KEL MEKAR MULYO RT/RW 005/002 KEC SEKAMPUNG,+6285758425617,,2051042,Sekampung,34182,34182,LAMPUNG,Z00,0,3006,5.0,2,13,77,30.03.2026,2025-08-13 00:00:00,90051274,90051274,SENIN,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.214115,105.452554,SABTU,"(-5.36137, 105.30813)",Weekly,Weekly
C051,188,5617354,TK DEVI,JL LAP TRITURA KEDONDONG,083837338282,,2051016,Kedondong,35368,35368,LAMPUNG,Z00,0,3006,5.0,2,58,77,01.02.2026,2025-08-18 00:00:00,90052353,90052353,RABU GENAP,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.4685543,105.0007793,SABTU GENAP,"(-5.46829, 105.0009)",Genap,Genap
C051,188,5617359,TK VANDO,JL KOTA JAWA 1  KOTA JAWA WAY KHILAU,+6281396307095,,2051270,Gunung Sari (Pesawar,35368,35368,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2025-08-18 00:00:00,90052353,90052353,RABU GENAP,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.4822816,104.9664547,SELASA GENAP,"(-5.48236, 104.96652)",Genap,Genap
C051,188,5618624,TK A.A,JL  RAYA SENDANG AGUNGRT/RW 008/007 SENDANG AGUNG,085215277560,,2051019,Kali Rejo,34174,34174,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2025-08-20 00:00:00,90052197,90052197,SENIN GENAP,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.200825,104.890913,SELASA GENAP,"(-5.26239, 104.79136)",Genap,Genap
C051,188,5618625,TK BUSTOMI,JL DSN 7 SENDANG AGUNG KEC SENDANG AGUNG,085783666660,,2051019,Kali Rejo,34174,34174,LAMPUNG,Z00,0,3006,5.0,2,58,77,11.01.2026,2025-08-20 00:00:00,90052197,90052197,SENIN GENAP,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.193554,104.903383,SENIN GENAP,"(-5.26239, 104.79136)",Genap,Genap
C051,188,5621340,L801 ALFAMART PALAS SUKARAJA,JL RAYA PALAS RT 001 RW 003 KEL SUKARAJA KEC PALAS,07217620888,,2051181,Palas Bangunan,35594,35594,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,06.02.2026,2025-08-25 00:00:00,90052003,90052003,RABU,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-5.6988625,105.6697031,KAMIS,"(-5.51886, 105.34902)",Weekly,Weekly
C051,188,5622209,TK JURAGAN BERAS,JL KIHAJAR DEWANTARA RT/RW 001/003 KEC PUGUNG,+6287781348789,,2051050,Talang Padang,35374,35374,LAMPUNG,Z00,0,3006,5.0,2,58,77,27.04.2026,2025-08-26 00:00:00,90052197,90052197,KAMIS GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.3907825,104.8107605,JUMAT GANJIL,"(-5.39066, 104.81094)",Ganjil,Ganjil
C051,188,5622213,TK BERKAH BAWANG,DSN IV KUTOWINANGUN RT/RW 008/004 KEC SENDANG AGUNG,085268727097,,2051019,Kali Rejo,54393,54393,LAMPUNG,Z00,0,3006,5.0,2,58,77,11.01.2026,2025-08-26 00:00:00,90052197,90052197,SENIN GENAP,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.184397,104.924095,SELASA GENAP,"(-5.18802, 105.03752)",Genap,Genap
C051,188,5622215,TK ARUM,DSN SUMANDA II  RT/RW 002/002 KEC PUGUNG,085269116183,,2051050,Talang Padang,35374,35374,LAMPUNG,Z00,0,3006,5.0,2,58,77,27.04.2026,2025-08-26 00:00:00,90052197,90052197,KAMIS GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.38997,104.811222,JUMAT GANJIL,"(-5.39001, 104.81097)",Ganjil,Ganjil
C051,188,5622219,TK BUNE NASYAH,JL SIMPANG RAYA KEBUMEN RT/RW 001/000 KEC SUMBERDJO,085768580204,,2051485,Pulau Panggung,35374,35374,LAMPUNG,Z00,0,3006,5.0,2,58,77,30.03.2026,2025-08-26 00:00:00,90052197,90052197,SELASA GANJIL,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.343702,104.748107,SENIN GANJIL,"(-5.34371, 104.7482)",Ganjil,Ganjil
C051,188,5622224,WR PUTRI,JL PELTU M SAL  RT/RW 001/003 TALANG PADANG,087822987852,,2051050,Talang Padang,35374,35374,LAMPUNG,Z00,0,3006,5.0,2,58,77,30.03.2026,2025-08-26 00:00:00,90052197,90052197,KAMIS GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.361582,104.787527,JUMAT GANJIL,"(-5.36142, 104.78767)",Ganjil,Ganjil
C051,188,5622226,LARGO CELL,JL RAYA KEBUMEN RT/RW 009/002 KEC SUMBEREJO,087820061994,,2051485,Pulau Panggung,35374,35374,LAMPUNG,Z00,0,3006,5.0,2,13,77,30.03.2026,2025-08-26 00:00:00,90052197,90052197,SELASA GANJIL,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.346307,104.757974,SENIN GANJIL,"(-5.34618, 104.75763)",Ganjil,Ganjil
C051,188,5622227,TK SRC YAYAH,DSN WAY HALOM TANJUNG LILI  RT/RW 001/004 TALANG PADANG,085609335726,,2051050,Talang Padang,35374,35374,LAMPUNG,Z00,0,3006,5.0,2,58,77,27.04.2026,2025-08-26 00:00:00,90052197,90052197,KAMIS GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.3859,104.807435,JUMAT GANJIL,"(-5.38592, 104.80731)",Ganjil,Ganjil
C051,188,5622230,TK RIZKI NADHIRA,DSN WAY HALOM  RT/RW 001/002 KEC TALANG PADANG,085841753260,,2051050,Talang Padang,35374,35374,LAMPUNG,Z00,0,3006,5.0,2,58,77,11.01.2026,2025-08-26 00:00:00,90052197,90052197,SELASA GANJIL,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.381923,104.793416,SABTU GANJIL,"(-5.38188, 104.79337)",Ganjil,Ganjil
C051,188,5622231,TK RN MART,DSN WAYHALOM  RT/RW 001/002 KEC TALANG PADANG,085841753260,,2051050,Talang Padang,35374,35374,LAMPUNG,Z00,0,3006,5.0,2,13,77,30.03.2026,2025-08-26 00:00:00,90052197,90052197,SELASA GANJIL,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.380905,104.790003,SABTU GANJIL,"(-5.38098, 104.78993)",Ganjil,Ganjil
C051,188,5622233,TK RIDO/AKBAR,JL RAYA TEKAD KEC PULAU PANGGUNG,081369490302,,2051485,Pulau Panggung,35373,35373,LAMPUNG,Z00,0,3006,5.0,2,58,77,13.04.2026,2025-08-26 00:00:00,90052197,90052197,KAMIS GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.322168,104.759914,SENIN GANJIL,"(-5.32227, 104.75991)",Ganjil,Ganjil
C051,188,5625765,TK KLING,JL LETNAN SARBINIKEL SUKOREJOKEC PARDASUKA,087748001056,,2051058,Margomulyo,35682,35682,LAMPUNG,Z00,0,3006,5.0,2,58,77,29.04.2026,2025-09-01 00:00:00,90052197,90052197,RABU GENAP,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.432411,104.901625,KAMIS GENAP,"(-5.43045, 104.88231)",Genap,Genap
C051,188,5632667,TK TIA,JL DSN SUKA WARAS KEL SUKA NEGARAKEC BULOK,085211821891,,2051532,Pasar Bulok,35682,35682,LAMPUNG,Z00,0,3006,5.0,2,13,77,13.04.2026,2025-09-16 00:00:00,90052197,90052197,RABU GENAP,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.484785,104.874243,KAMIS GENAP,"(-5.45332, 104.86363)",Genap,Genap
C051,188,5632673,TK LAMBE_ SAE,JL JOHAR IKEL PRINGSEWU TIMURKEC PRINGSEWU,082262274204,,2051057,Sumber Agung,35673,35673,LAMPUNG,Z00,0,3006,5.0,2,69,77,01.02.2026,2025-09-16 00:00:00,90052353,90052353,SENIN GENAP,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.359379,104.980989,KAMIS GENAP,"(-5.39576, 105.02377)",Genap,Genap
C051,188,5633665,AZEC STORE,JL JENDRAL SUDIRMAN PRINGSEWU,082280013378,,2051036,Pringsewu,35673,35673,LAMPUNG,Z00,0,3006,5.0,2,58,77,16.04.2026,2025-09-18 00:00:00,90052353,90052353,KAMIS GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.354615,104.972406,RABU GANJIL,"(-5.39576, 105.02377)",Ganjil,Ganjil
C051,188,5634233,IDM POINT REST AREA KM 116A-TW,JL.TOL SUMATERA KM 116 KEL BUMI RAHARJO KEC BUMI RATU NUBAN,08989941671,,2051497,Bumi Ratu Nuban,34161,34161,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2025-09-19 00:00:00,90052003,90052003,KAMIS,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-5.0898424,105.1391377,SENIN,"(-5.12811, 105.1344)",Weekly,Weekly
C051,188,5638465,SRC NURLIA,JL RAYA LUBUK KUYUNG PEKONKEL SUMANDAKEC PUGUNG,085378863758,,2051050,Talang Padang,35373,35373,LAMPUNG,Z00,0,3006,5.0,2,58,77,27.04.2026,2025-09-26 00:00:00,90052197,90052197,KAMIS GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.402668,104.809962,KAMIS GANJIL,"(-5.40284, 104.80991)",Ganjil,Ganjil
C051,188,5638471,LARISSO,"JL KH,GHALIBKEL PRINGSEWUKEC PRINGSEWU",081274837474,,2051036,Pringsewu,35673,35673,LAMPUNG,Z00,0,3006,5.0,2,58,77,01.02.2026,2025-09-26 00:00:00,90052353,90052353,JUMAT GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,REKI YULIANDRI,-5.351607,104.976381,RABU GANJIL,"(-5.39576, 105.02377)",Ganjil,Ganjil
C051,188,5638472,TK ARKAN,JL LINTAS BARAT SUMATRAKEL BANJAR AGUNG UDIKKEC PUGUNG,081271672100,,2051030,Pagelaran Lampung,35675,35675,LAMPUNG,Z00,0,3006,5.0,2,58,77,11.01.2026,2025-09-26 00:00:00,90052197,90052197,KAMIS GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.355868,104.822833,JUMAT GANJIL,"(-5.35562, 104.82246)",Ganjil,Ganjil
C051,188,5641714,WR MBA SINTA,JL WONOSARI DUSUN 02 RT/RW 004/002 KEL WONOSARI KEC GADING,+6285764171736,,2051011,Gading Rejo,35372,35372,LAMPUNG,Z00,0,3006,5.0,2,13,77,27.04.2026,2025-10-02 00:00:00,90052353,90052353,SENIN GANJIL,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.381884,105.041948,KAMIS GANJIL,"(-5.39742, 105.03867)",Ganjil,Ganjil
C051,188,5644832,TK YOHANES RAKIMAN,JL DSN 4KEL SENDANG ASIHKEC SENDANG AGUNG,085783334736,,2051019,Kali Rejo,34174,34174,LAMPUNG,Z00,0,3006,5.0,2,58,77,11.01.2026,2025-10-07 00:00:00,90052197,90052197,SENIN GENAP,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.167212,104.867669,SENIN GENAP,"(-5.26239, 104.79136)",Genap,Genap
C051,188,5646683,TK MARPAUNG,JL AHMADYANIKEL PEKON BULOK KARTOKEC GADING UJUNG,085279483228,,2051400,Yogyakarta Selatan,35372,35372,LAMPUNG,Z00,0,3006,5.0,2,69,77,01.02.2026,2025-10-09 00:00:00,90052353,90052353,SELASA GANJIL,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.364625,105.005454,RABU GANJIL,"(-5.39576, 105.02377)",Ganjil,Ganjil
C051,188,5647099,TK YS FROOZEN,JL NUSAWUNGUKEL NUSAWUNGUKEC BANYUMAS,081273694286,,2051224,Banyumas,35673,35673,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2025-10-10 00:00:00,90052197,90052197,SENIN GANJIL,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.265363,104.916612,SENIN GANJIL,"(-5.34734, 104.86867)",Ganjil,Ganjil
C051,188,5648897,TK AYU,JL MERABUNG 1KEL TANGJUNG HERANKEC PUGUNG,085942189766,,2051001,"XXXLampung,Haji Mena",35675,35675,LAMPUNG,Z00,0,3006,5.0,2,58,77,13.04.2026,2025-10-13 00:00:00,90052197,90052197,KAMIS GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.330288,104.794635,SENIN GANJIL,"(-5.33031, 104.79522)",Ganjil,Ganjil
C051,188,5651593,TK DHANU,JL DSN ABC BLOK CKEL SUKARAJAKEC MARGA 3,085789720252,,2051230,SINDANG ANOM,34386,34386,LAMPUNG,Z00,0,3006,5.0,2,67,77,30.03.2026,2025-10-16 00:00:00,90051274,90051274,SENIN,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.219629,105.50101,SABTU,"(-5.38735, 105.33027)",Weekly,Weekly
C051,188,5656586,TK YANI,JL KYAI BASYAR RT/RW 001/004 KEC AMBARAWA,+6285669694118,,2051053,Padasuka,34332,34332,LAMPUNG,Z00,0,3006,5.0,2,69,77,13.02.2026,2025-10-22 00:00:00,90052197,90052197,JUMAT GENAP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,YUDDY SYAHPUTRA,-5.413112,104.922706,KAMIS GENAP,"(-5.42773, 104.88229)",Genap,Genap
C051,188,5656587,TK ADET ANUKI,JL KORAMILKEL AMBARAWAKEC AMBARAWA,082185252583,,2051036,Pringsewu,35376,35376,LAMPUNG,Z00,0,3006,5.0,2,58,77,16.02.2026,2025-10-22 00:00:00,90052197,90052197,SELASA GENAP,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.404276,104.962183,RABU GENAP,"(-5.43323, 104.9669)",Genap,Genap
C051,188,5660706,TK TITA,JL LUBUK KUYUNG PEKON KEL SUKA MULYAKEC PUGUNG,082180889290,,2051012,"Gisting, Gunung Batu",35675,35675,LAMPUNG,Z00,0,3006,5.0,2,58,77,27.04.2026,2025-10-27 00:00:00,90052197,90052197,KAMIS GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.414,104.816226,KAMIS GANJIL,"(-5.41401, 104.8163)",Ganjil,Ganjil
