Personnel Name,Customer,Cycle,road_node,Name 1,Street,JWK SALESMAN,Sales Office,Sales Group,Telephone 1,Telephone 2,Transportation zone,Description,Postal Code,Sales district,City,Terms of Payment,Credit limit,Delivering Plant,Risk category,Distribution Channel,Customer group,Division,Changed On Sales Data,Created On Sales Data,Personnel Number,Representative no.,MonFrom1,MonFrom2,TueFrom1,Unnamed: 27,WedFrom1,WedFrom2,ThuFrom1,ThuFrom2,FriFrom1,FriFrom2,SatFrom1,SatFrom2,Latitude,Longitude,Optimized JWK
YUDDY SYAHPUTRA,4400491,Ganjil,"(-5.37925, 104.87258)",WR.NETI,DSN.PAGELARAN II RT.3/1 KEL-KEC.PAGELARAN,RABU GANJIL,C051,188,085896878214,,2051030,Pagelaran Lampung,35676,35676,LAMPUNG,Z00,0,3006,5.0,2,69,77,27.04.2026,2023-12-01 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.3695756,104.884313,JUMAT GANJIL
YUDDY SYAHPUTRA,446528,Ganjil,"(-5.39576, 105.02377)",WR.IBU NINA,JL.BASID RT.1/6 NO.2 KEL.PRINGSEWU BARAT KEC.PRINGSEWU,SENIN GANJIL,C051,188,082175320636,,2051481,Gholib Pringsewu,35673,35673,LAMPUNG,Z00,0,3006,5.0,2,14,77,29.04.2026,2019-02-20 00:00:00,90052197,90051924,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.346927,104.973783,SABTU GANJIL
YUDDY SYAHPUTRA,4473158,Ganjil,"(-5.39576, 105.02377)",TK.JOKO,DSN.PODOSASRI RT.1/2 KEL.PODOSARI KEC.PRINGSEWU,SABTU GANJIL,C051,188,+6282177384850,,2051036,Pringsewu,35673,35673,LAMPUNG,Z00,0,3006,5.0,2,69,77,21.02.2026,2023-12-30 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,-5.333581,104.9771624,SABTU GANJIL
YUDDY SYAHPUTRA,447945,Ganjil,"(-5.34979, 104.87012)",WR.INDRI,JL.PASIR UKIR RT.7/1 NO.14 KEL-KEC.PAGELARAN MASUK GAPURA,RABU GANJIL,C051,188,085709129226,,2051036,Pringsewu,35373,35373,LAMPUNG,Z00,0,3006,5.0,2,69,77,27.04.2026,2019-03-04 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.358281,104.892968,JUMAT GANJIL
YUDDY SYAHPUTRA,448458,Ganjil,"(-5.39576, 105.02377)",WR.SUGIANTO,JL.SUKUR SOLEH RT.11 NO.14 KEL.PODOREJO KEC.PRINGSEWU,SABTU GANJIL,C051,188,085267408511,,2051036,Pringsewu,35673,35673,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2019-03-06 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,-5.336851,104.97319,SABTU GANJIL
YUDDY SYAHPUTRA,4493649,Weekly,"(-5.39147, 104.87743)",TK.DANI,JL.TANJUNG PASAR ANOM JAYA RT.3-4 KEL.AMBARAWA KEC.PRINGSEWU,SELASA,C051,188,085272732367,,2051534,Tanjung Anom Ambaraw,35673,35673,LAMPUNG,Z00,0,3006,5.0,2,69,77,13.04.2026,2024-10-08 00:00:00,90052197,90051943,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.393043,104.930373,JUMAT
YUDDY SYAHPUTRA,451092,Ganjil,"(-5.25893, 105.02571)",SRC.HARTINI,JL.WARINGIN SARI RT.3/1 NO.19 KEL-KEC.SUKAHARJO,SABTU GANJIL,C051,188,081377864577,,2051158,Rowo Rejo,35674,35674,LAMPUNG,Z00,0,3006,5.0,2,69,77,01.02.2026,2019-03-27 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,-5.2772252,104.9834465,SELASA GANJIL
YUDDY SYAHPUTRA,451094,Genap,"(-5.25893, 105.02571)",WR.SINAR BAUT,JL.WARINGIN SARI RT.1/1 NO.13 KEL-KEC.SUKOHARJO,SENIN GENAP,C051,188,082854098656,,2051036,Pringsewu,35674,35674,LAMPUNG,Z12,2000000,3006,1.0,2,14,77,11.03.2026,2019-03-27 00:00:00,90052197,90052197,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.269155,104.98292,SELASA GENAP
YUDDY SYAHPUTRA,451118,Genap,"(-5.39147, 104.87743)",WR.SUPRIYADI,DSN.PAGER SARI RT.1/3 NO.3 KEL.FAJAR AGUNG BARAT,KAMIS GENAP,C051,188,082372293846,,2051036,Pringsewu,35673,35673,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2019-03-27 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,-5.3704817,104.93444,SENIN GENAP
YUDDY SYAHPUTRA,4515947,Genap,"(-5.39147, 104.87743)",TK.KHASANAH,JL.KEPUNDEN RT.4/1 KEL.PRINGSEWU UTARA KEC.PRINGSEWU,JUMAT GENAP,C051,188,085809511802,,2051036,Pringsewu,35376,35376,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2024-01-16 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,-5.3823949,104.9183134,SENIN GENAP
YUDDY SYAHPUTRA,4515949,Genap,"(-5.39147, 104.87743)",WR.YANTO,DSN.KARANG TENGAH RT.1/4 KEL.KARANG SARI KEC.PAGELARAN,JUMAT GENAP,C051,188,081279340278,,2051036,Pringsewu,35376,35376,LAMPUNG,Z00,0,3006,5.0,2,58,77,09.01.2026,2024-01-16 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,-5.3820858,104.9236044,SENIN GENAP
YUDDY SYAHPUTRA,4524826,Ganjil,"(-5.34852, 104.87056)",WR ASIYAH,DSN.NGADIREJO RT.16/5 KEL.LUGUSARI KEC.PAGELARAN,KAMIS GANJIL,C051,188,081379565877,,2051030,Pagelaran Lampung,35376,35376,LAMPUNG,Z00,0,3006,5.0,2,42,77,30.03.2026,2024-01-19 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,-5.3508689,104.8836616,RABU GANJIL
YUDDY SYAHPUTRA,4546109,Ganjil,"(-5.35765, 104.85082)",SRC.DJAMALI,DSN.WAY JAHA RT.2/1 KEL.WAY JAHA KEC.PUGUNG,KAMIS GANJIL,C051,188,082280027479,,2051030,Pagelaran Lampung,35675,35675,LAMPUNG,Z12,2000000,3006,1.0,2,14,77,02.04.2026,2024-01-26 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,-5.3574744,104.8507607,RABU GANJIL
YUDDY SYAHPUTRA,457100,Genap,"(-5.25893, 105.02571)",TK.SYNERGY,JL.RY.BANDUNG BARU RT.17-6 NO.105 K,SENIN GENAP,C051,188,082311082131,081278584674,2051317,Bandung Baru,34174,34174,LAMPUNG,Z00,0,3006,5.0,2,14,77,01.02.2026,2020-05-30 00:00:00,90052197,90051785,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.2610517,104.9858967,SELASA GENAP
YUDDY SYAHPUTRA,459294,Genap,"(-5.39147, 104.87743)",WR.TRIYONO,DSN.KARANG TENGAH RT.2/4 NO.91 KEL.KARANG SARI,JUMAT GENAP,C051,188,081369395982,,2051036,Pringsewu,35676,35676,LAMPUNG,Z12,2446925,3006,1.0,2,69,77,11.01.2026,2019-07-10 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,-5.3846517,104.92649,SENIN GENAP
YUDDY SYAHPUTRA,462978,Genap,"(-5.25893, 105.02571)",WR.PAK TEGO,JL.WARINGIN SARI RT.4/7 NO.46 KEL.BANDUNG BARU KEC.ADILUWIH,SENIN GENAP,C051,188,085269864066,,2051123,Adiluwi,35674,35674,LAMPUNG,Z00,0,3006,5.0,2,42,77,30.03.2026,2019-08-15 00:00:00,90052197,90052197,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.26191,104.984452,SELASA GENAP
YUDDY SYAHPUTRA,466211,Ganjil,"(-5.27201, 105.03554)",WR.KHALISA,JL.PUJOJATMIKO RT.1/1 NO.6 KEL-KEC.SUKOHARJO,JUMAT GANJIL,C051,188,082279529115,,2051036,Pringsewu,35674,35674,LAMPUNG,Z12,2085599,3006,1.0,2,69,77,11.03.2026,2019-09-12 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,-5.321479,104.976719,RABU GANJIL
YUDDY SYAHPUTRA,466214,Genap,"(-5.34852, 104.87056)",DONA CELL,DSN.BUMI RATU RT.2/2 NO.19 KEL.BUMI RATU KEC.PAGELARAN,KAMIS GENAP,C051,188,+6285279686545,,2051030,Pagelaran Lampung,35676,35676,LAMPUNG,Z00,0,3006,5.0,2,14,77,29.01.2026,2019-09-12 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,-5.3582418,104.9188132,SENIN GENAP
YUDDY SYAHPUTRA,469460,Weekly,"(-5.38921, 104.811)",TK FIRDAUS,JL H SULAIMAN RT 002 RW 003 NO 2 KEL SUMANDA KEC PUGUNG,SELASA,C051,188,085279702627,085266232340,2051536,Tugu Lumba-Lumba,35374,35374,LAMPUNG,Z00,0,3006,5.0,2,13,77,27.04.2026,2025-08-26 00:00:00,90052197,90052099,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.389374,104.8112,SABTU
YUDDY SYAHPUTRA,469836,Genap,"(-5.25893, 105.02571)",WR.YOHANROSA,DSN.BANDUNG BARU RT.1/1 NO.37 KEL.BANDUNG BARU KEC.ADILUWIH,SENIN GENAP,C051,188,082281616995,,2051019,Kali Rejo,35674,35674,LAMPUNG,Z00,0,3006,5.0,2,14,77,01.02.2026,2019-10-07 00:00:00,90052197,90052197,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.2639106,104.9821521,SELASA GENAP
YUDDY SYAHPUTRA,475575,Ganjil,"(-5.34852, 104.87056)",TK.LUFI,DSN.SINAR KULTUM RT.1/2 NO.9 KEL.SINARBARU KEC.SUKOHARJO,SENIN GANJIL,C051,188,085760144397,,2051224,Banyumas,35374,35374,LAMPUNG,Z12,2000000,3006,1.0,2,69,77,11.01.2026,2019-11-15 00:00:00,90052197,90052197,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.29637,104.9368733,RABU GANJIL
YUDDY SYAHPUTRA,478291,Ganjil,"(-5.34852, 104.87056)",TK.MAISYA,DS.SRIRAHAYU RT.1/1 NO.5 KEL.SRIRAHAYU KEC.BANYUMAS,SENIN GANJIL,C051,188,082372066086,,2051224,Banyumas,35371,35371,LAMPUNG,Z12,3511626,3006,1.0,2,58,77,30.03.2026,2019-12-04 00:00:00,90052197,90052197,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.273655,104.9225017,RABU GANJIL
YUDDY SYAHPUTRA,480565,Genap,"(-5.39576, 105.02377)",WR.RAFI,JL.KH.GHOLIB RT.1/2 NO.29 GG.SAKTI RAYA KEL.PRINGSEWU BARAT,SENIN GENAP,C051,188,085367515124,,2051306,Fajaresuk,35673,35673,LAMPUNG,Z00,0,3006,5.0,2,14,77,29.04.2026,2022-10-31 00:00:00,90052197,90051924,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.352309,104.974225,SABTU GENAP
YUDDY SYAHPUTRA,482145,Ganjil,"(-5.34852, 104.87056)",TK.NURHAYATI,JL.SUKAMULYA RT.8/2 NO.6 KEL.SUKAMULYA KEC.BANYUMAS,SENIN GANJIL,C051,188,081271869011,085758279219,2051224,Banyumas,35374,35374,LAMPUNG,Z00,0,3006,5.0,2,14,77,29.04.2026,2019-12-23 00:00:00,90052197,90052197,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.291958,104.9295682,RABU GANJIL
YUDDY SYAHPUTRA,482146,Ganjil,"(-5.34505, 104.86494)",TK.PARJO,DSN.BANYUWANGI RT.5/2 NO.12 KEL.BANYUWANGI KEC.BANYUMAS,SENIN GANJIL,C051,188,081271170005,,2051224,Banyumas,35674,35674,LAMPUNG,Z00,0,3006,5.0,2,69,77,29.04.2026,2019-12-23 00:00:00,90052197,90052197,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.274562,104.900022,KAMIS GANJIL
YUDDY SYAHPUTRA,486193,Weekly,"(-5.34852, 104.87056)",WR.BU MURNI,DSN.BUMI ARUM RT.2/2 NO.14 KEL.BUMI,RABU,C051,188,085383839530,085369560370,2051481,Gholib Pringsewu,35673,35373,LAMPUNG,Z00,0,3006,5.0,2,69,77,13.04.2026,2020-01-18 00:00:00,90052197,90051943,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,-5.3402814,104.9523057,JUMAT
YUDDY SYAHPUTRA,487567,Genap,,SRC SUMARNI,JL.KEJABIT RT.2-8 NO.145 DSN.SALAHU,SELASA GENAP,C051,188,081366413025,,2051489,Negeri Sakti,35372,35372,LAMPUNG,Z00,0,3006,5.0,2,42,77,28.01.2026,2025-02-03 00:00:00,90052197,90052197,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,SELASA GENAP
YUDDY SYAHPUTRA,496462,Ganjil,"(-5.25893, 105.02571)",SRC.NABILAANDI,JL.WARINGINSARI BARAT RT.4/2 NO.61 KEL.WARINGINSARI BARAT,SELASA GANJIL,C051,188,085269437472,,2051317,Bandung Baru,35674,35674,LAMPUNG,Z12,2000000,3006,1.0,2,14,77,29.04.2026,2020-02-24 00:00:00,90052197,90051815,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.2796867,104.9778317,SELASA GANJIL
YUDDY SYAHPUTRA,501213,Ganjil,"(-5.32463, 104.83861)",KUSUMA CELL,JL.MARGOSARI III RT.8/3 NO.17 KEL.MARGOSARI,SENIN GANJIL,C051,188,085268312437,,2051224,Banyumas,35676,35676,LAMPUNG,Z00,0,3006,5.0,2,58,77,01.02.2026,2020-03-10 00:00:00,90052197,90052197,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.2700811,104.8843862,KAMIS GANJIL
YUDDY SYAHPUTRA,501329,Ganjil,"(-5.25893, 105.02571)",WR.TURMINI,JL.SRI GADING RT.1/8 NO.54 KEL.SUKOHARJO III BARAT,JUMAT GANJIL,C051,188,085357562414,,2051019,Kali Rejo,35674,35674,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2020-03-10 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,-5.3027467,104.9771317,SELASA GANJIL
YUDDY SYAHPUTRA,511976,Genap,"(-5.4365, 104.96428)",WR.REZA,JL.AMBARAWA RT.3 NO.41 KEL.TANJUNG ANOM KEC.AMBARAWA,JUMAT GENAP,C051,188,085783308716,,2051002,Ambarawa,35673,35673,LAMPUNG,Z12,2745521,3006,1.0,2,69,77,11.01.2026,2020-04-03 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,-5.405577,104.929033,RABU GENAP
YUDDY SYAHPUTRA,512714,Genap,"(-5.43323, 104.9669)",WR.BU LINA,JL.MERPATI RT.1/4 NO.7 KEL.PAJARESUK KEC.PRINGSEWU,SABTU GENAP,C051,188,085382053176,,2051036,Pringsewu,35673,35673,LAMPUNG,Z00,0,3006,5.0,2,14,77,16.02.2026,2020-04-06 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,-5.3605767,104.9498967,RABU GENAP
YUDDY SYAHPUTRA,512886,Genap,"(-5.39576, 105.02377)",SALON TUTI,JL.KEJAKSAAN RT.3 NO.9 KEL.PRINGSEWU BARAT KEC.PRINGSEWU,SABTU GENAP,C051,188,082184431373,,2051036,Pringsewu,35673,35673,LAMPUNG,Z00,0,3006,5.0,2,69,77,16.02.2026,2020-04-06 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,-5.3508583,104.9667467,SABTU GENAP
YUDDY SYAHPUTRA,5175060,Genap,"(-5.38337, 104.87499)",TK.RIRIN,"GUMUK REJO 1 KEL.GUMUK REJO KEC,PAGELARAN",KAMIS GENAP,C051,188,087881574964,,2051482,Pasir Ukir,35675,35675,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2024-08-02 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,-5.369488,104.920085,JUMAT GENAP
YUDDY SYAHPUTRA,5207002,Genap,"(-5.38337, 104.87499)",TK.ATHARRAZKA,JL.GANG ASEM RT/RW 010/001 KEL.GUMUK REJO KEC.PAGELARAN,KAMIS GENAP,C051,188,081539253126,,2051482,Pasir Ukir,35675,35675,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2024-08-15 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,-5.369919,104.920883,JUMAT GENAP
YUDDY SYAHPUTRA,5207003,Genap,"(-5.38337, 104.87499)",TK.ANAS,JL.JATI UKIR RT/RW 003/001  KEL.GUMUK REJO KEC.PAGELARAN,KAMIS GENAP,C051,188,085865651825,,2051482,Pasir Ukir,35675,35675,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2024-08-15 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,-5.368821,104.921622,JUMAT GENAP
YUDDY SYAHPUTRA,5243439,Ganjil,"(-5.25893, 105.02571)",WR.LINDA,JL.DUSUN DADIREJO RT/RW 012/004 KEL.WARINGIN SARI KEC.ADILUW,JUMAT GANJIL,C051,188,085268831002,,2051036,Pringsewu,35674,35674,LAMPUNG,Z00,0,3006,5.0,2,69,77,01.02.2026,2024-09-02 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,-5.262727,105.014571,SELASA GANJIL
YUDDY SYAHPUTRA,526951,Weekly,"(-5.38337, 104.87499)",SRC.AULIA,JL.PAGAR SARI RT.1/3 NO.10 KEL.FAJAR AGUNG KEC.PAGELARAN,JUMAT,C051,188,085267388732,085378723861,2051306,Fajaresuk,35373,35373,LAMPUNG,Z00,0,3006,5.0,2,58,77,11.01.2026,2021-02-04 00:00:00,90052197,90051943,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,-5.3691456,104.9341841,JUMAT
YUDDY SYAHPUTRA,528222,Weekly,"(-5.38337, 104.87499)",TK.WILDAN,JL.MAN FAJAR AGUNG BARAT RT.1-2 KEL.KARANG SARI,SELASA,C051,188,085273199861,,2051306,Fajaresuk,35373,35373,LAMPUNG,Z00,0,3006,5.0,2,69,77,16.02.2026,2024-08-05 00:00:00,90052197,90052040,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.366713,104.942007,JUMAT
YUDDY SYAHPUTRA,5298347,Genap,"(-5.38337, 104.87499)",WR.IKSAN CELL,JL.PEKON GUMUK MAS KEL.GUMUK MAS KEC.PAGELARAN,KAMIS GENAP,C051,188,+6282372624750,,2051030,Pagelaran Lampung,35372,35372,LAMPUNG,Z00,0,3006,5.0,2,69,77,29.01.2026,2024-10-11 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,-5.363984,104.908563,JUMAT GENAP
YUDDY SYAHPUTRA,5321411,Genap,"(-5.43045, 104.88231)",JULY CELL,JL.LETNAN SARBINI SIDOMULYO TIMUR KEL.SUKOHARJO KEC.PARDASUK,RABU GENAP,C051,188,082282975494,,2051155,Babakan,35371,35371,LAMPUNG,Z00,0,3006,5.0,2,69,77,27.04.2026,2024-10-28 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,-5.4329732,104.8895404,KAMIS GENAP
YUDDY SYAHPUTRA,5337258,Genap,"(-5.4365, 104.96428)",FRESH MART,JL.DJOYODIJO KEL.SUMBER AGUNG KEC.AMBARAWA,SELASA GENAP,C051,188,087818704457,,2051058,Margomulyo,34182,34182,LAMPUNG,Z00,0,3006,5.0,2,69,77,27.04.2026,2024-11-08 00:00:00,90052197,90052197,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.414246,104.938125,RABU GENAP
YUDDY SYAHPUTRA,5337260,Genap,"(-5.40885, 104.87486)",WR.HAFIZ,JL.PS KOTA BABAKANKEL.GUNUNG TIGA KEC.PUGUNG,RABU GENAP,C051,188,082181492984,,2051155,Babakan,35371,35371,LAMPUNG,Z00,0,3006,5.0,2,69,77,27.04.2026,2024-11-08 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,-5.41304,104.880652,SENIN GENAP
YUDDY SYAHPUTRA,5337261,Genap,"(-5.43045, 104.8819)",WR.BU FENI,JL.RADEN INTAN KEL.TANJUNG AGUNG KEC.PUGUNG,RABU GENAP,C051,188,082180911460,,2051155,Babakan,35371,35371,LAMPUNG,Z00,0,3006,5.0,2,69,77,27.04.2026,2024-11-08 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,-5.4304689,104.8818904,KAMIS GENAP
YUDDY SYAHPUTRA,5429946,Ganjil,"(-5.25893, 105.02571)",TK.SINAR GROSIR,JL.SINAR BARU TIMUR KEL.SINAR BARU TIMUR KEC.SUKOHARJO,JUMAT GANJIL,C051,188,082113067687,,2051224,Banyumas,35673,35673,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2025-01-02 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,-5.30335,104.949996,SELASA GANJIL
YUDDY SYAHPUTRA,5442822,Ganjil,"(-5.3569, 104.85149)",BRI LINK NANDA,DSN WAY JAHA  KEL.WAY JAHA KEC.PUGUNG,KAMIS GANJIL,C051,188,+6282282982844,,2051030,Pagelaran Lampung,35675,35675,LAMPUNG,Z00,0,3006,5.0,2,69,77,16.04.2026,2025-01-09 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,-5.356666,104.851398,RABU GANJIL
YUDDY SYAHPUTRA,5468459,Ganjil,"(-5.39147, 104.87743)",WR.NETA,JL.PEKON SIDODADI KEL.SIDODADI KEC.PAGELARAN,RABU GANJIL,C051,188,0895611181569,,2051030,Pagelaran Lampung,35675,35675,LAMPUNG,Z00,0,3006,5.0,2,14,77,23.01.2026,2025-01-22 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.38473,104.887028,JUMAT GANJIL
YUDDY SYAHPUTRA,5468465,Genap,"(-5.48168, 104.93395)",WR.INTAN,DSN SINAR GUNUNG KEL.TANJUNG RUSIA KEC.PARDASUKA,SELASA GENAP,C051,188,+6283890373875,,2051053,Padasuka,35682,35682,LAMPUNG,Z00,0,3006,5.0,2,69,77,27.04.2026,2025-01-22 00:00:00,90052197,90052197,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.4801177,104.9235246,RABU GENAP
YUDDY SYAHPUTRA,5492332,Ganjil,,JASMIN FROZEN,JL.PADANG CERMIN KEDONDONG KEL.PASAR BARU KEC.KEDONDONG,RABU GANJIL,C051,188,081214325515,,2051016,Kedondong,35368,35368,LAMPUNG,Z00,0,3006,5.0,2,42,77,25.02.2025,2025-02-04 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,RABU GANJIL
YUDDY SYAHPUTRA,5492334,Ganjil,,WR.NURLIAH,JL.TRITURA  KEL.KEDONDONG KEC.KEDONDONG,RABU GANJIL,C051,188,087866764949,,2051016,Kedondong,35368,35368,LAMPUNG,Z00,0,3006,5.0,2,42,77,25.02.2025,2025-02-04 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,RABU GANJIL
YUDDY SYAHPUTRA,5497459,Genap,,WR.MBA ANA,JL.AHMAD YANI SUKARAJA VI KEL.SUKARAJA KEC.GEDONG TATAAN,SABTU GENAP,C051,188,081273534578,,2051156,Gedong Tata'an,35366,35366,LAMPUNG,Z00,0,3006,5.0,2,42,77,25.02.2025,2025-02-07 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,,,SABTU GENAP
YUDDY SYAHPUTRA,5506356,Ganjil,"(-5.39421, 104.864)",TK.REZA GEMOY,DSN HILIAN BAJI RT/RW 000/000 KEL.TANJUNG KEMALA KEC.PUGUNG,RABU GANJIL,C051,188,083162814889,,2051155,Babakan,35686,35686,LAMPUNG,Z00,0,3006,5.0,2,69,77,29.04.2026,2025-02-12 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.394316,104.8640993,KAMIS GANJIL
YUDDY SYAHPUTRA,5506361,Ganjil,,WR.BU DEWI,DSN SUGIH WARAS RT/RW 011/005 KEL.WAY LIMA KEC.GEDONGTATAAN,RABU GANJIL,C051,188,08286243671,,2051016,Kedondong,35381,35381,LAMPUNG,Z00,0,3006,5.0,2,42,77,25.02.2025,2025-02-12 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,RABU GANJIL
YUDDY SYAHPUTRA,5506509,Genap,"(-5.42735, 104.87999)",BAKSO KOKOM,DSN JATIMULYO 2 RT/RW 001/002 KEL.WAY MANAK KEC.PUGUNG,RABU GENAP,C051,188,+6282124833363,,2051155,Babakan,35381,35381,LAMPUNG,Z00,0,3006,5.0,2,69,77,27.04.2026,2025-02-12 00:00:00,90052197,90052197,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,-5.423485,104.880471,KAMIS GENAP
