Customer,Name 1,Street,Personnel Number,Personnel Name,JWK SALESMAN,Latitude,Longitude,Cycle,Optimized JWK
5450813,BAKSO TENIS TETELAN,KAMPUNG DWI WARGA TUNGGAL JAYA KEL.DWI WARGA TUNGGALL JAYA K,90052301,Ihwal Bayu Saddera,SELASA,-4.287997,105.221145,Weekly,SABTU
5450814,TK.LISNA,TOTO MULYO KEC.TOTO MULYO KEC.GUNUNG TERANG,90052442,Rudi Anggoro,SENIN GENAP,-4.320606,105.063787,Genap,SELASA GENAP
5450838,TK.AFIKA,TOTO MULYO KEL.TOTO MULYO KEC.GUNUNG TERANG,90052301,Ihwal Bayu Saddera,RABU,-4.32175,105.06062,Weekly,KAMIS
5463688,TK IBU SUNITA,GUNUNG KATUN RT 002 RW 002 KEL GUNUNG KATUN TANJUNGAN,90052418,Yuda Nurisman,RABU GANJIL,-4.513395,105.020887,Ganjil,JUMAT GANJIL
5464249,TK.YUNI,WIRA TAMA RT.11-4 KEL.WIRA TAMA,90052449,Beni Saputra,SABTU GENAP,-4.164316,105.496688,Genap,JUMAT GENAP
5468466,TK.BARAN,KP.KEMANG RT.1 RW.6 DWI WARGA TUNGGAL JAYA KEL.DWI WARGA TUN,90052449,Beni Saputra,SENIN GANJIL,-4.2881137,105.2298235,Ganjil,RABU GANJIL
5479525,TK.MALA,AJI JAYA KNPI KEL.AJI JAYA KNPI KEC.GEDUNG AJI,90052449,Beni Saputra,KAMIS GANJIL,-4.292968,105.362326,Ganjil,KAMIS GANJIL
5479526,SRC YULI,KECUBUNG JAYA KEL.KECUBUNG KEC.GEDUNG AJI,90052301,Ihwal Bayu Saddera,SELASA,-4.297458,105.379705,Weekly,JUMAT
5479621,TK.CAHAYA,JL. IV KIBANG KEL..KIBANG KEC.MENGGALA TENGAH,90052418,Yuda Nurisman,RABU GENAP,-4.4719535,105.2519576,Genap,KAMIS GENAP
5479622,TK.IRWAN,JL.ASPOL LK UGU KEL.UJUNG GUNUNG KEC.MENGGALA,90052418,Yuda Nurisman,RABU GENAP,-4.478295,105.239782,Genap,KAMIS GENAP
5490372,TK.ATIN,DESA SUKAMAJU KEC.SUKAMAJU KEC.BANJAR MARGO,90052301,Ihwal Bayu Saddera,SELASA,-4.267337,105.283923,Weekly,JUMAT
5490503,TK.YOHANES,DESA BINA BUMI KEL.BINA BUMI KEC.MEMAKSA AJI,90052449,Beni Saputra,KAMIS GENAP,-4.2775544,105.455615,Genap,SELASA GENAP
5499512,wr mbk heni,TEGAL SARI RT 009 RW 003 KEL KIBANG MULYA JAYA,90052418,Yuda Nurisman,SABTU GENAP,,,Genap,
5508265,WR.RIFQI,BERASAN MAKMUR KEL.BERASAN MAKMUR KEC.TANJUNG RAYA,90052442,Rudi Anggoro,SABTU GANJIL,-3.993691,105.334775,Ganjil,RABU GANJIL
5508266,AL-FALAH MART,SINAR LAGA KEL.SINAR LAGA KEC.TANJUNG RAYA,90052442,Rudi Anggoro,JUMAT GENAP,-3.9685171,105.4002903,Genap,SABTU GENAP
5509953,KANTIN OMA SMPN1 MENGGALLA,JL.IV KP.MENGGALA KEL.MENGGALA KOTA KEC.MENGGALA,90052418,Yuda Nurisman,RABU GENAP,-4.4650976,105.2562483,Genap,KAMIS GENAP
5510328,Tani mulya,MEKAR JAYA RT.1-1 KEL.MEKAR JAYA KEC.GUNUNG AGUNG,90052442,Rudi Anggoro,RABU GANJIL,-4.2456092,105.0344514,Ganjil,SELASA GANJIL
5515411,TK BABY SHOP ZAFEERA,PADUAN RAJAWALI RT 005 RW 001 KEL PADUAN RAJAWALI,90052449,Beni Saputra,KAMIS GANJIL,-4.279107,105.415043,Ganjil,KAMIS GANJIL
5518848,TOKO SELA,PULUNG KENCANA RT.0-0 KEL.PULUNG KENCANA KEC.TULANG BAWANG,90052301,Ihwal Bayu Saddera,SENIN,-4.5995437,105.1092555,Weekly,SELASA
5521108,TK.RENI TJ.MENANG,WONOSARI KEL.WONOSARI KEC.MESUJI TIMUR,90052442,Rudi Anggoro,JUMAT GENAP,-4.007624,105.463869,Genap,SENIN GENAP
5523237,TK.RIA,JL.CENDANA PEMDA GUNUNG SAKTI KEL.MENGGALA SELATAN KEC.MENGG,90052418,Yuda Nurisman,RABU GENAP,-4.496113,105.222355,Genap,KAMIS GENAP
5528217,SAMUDERA MART,JL.ASPOL NO.095 LK.UGU KEL.UJUNG GUNUNG KEC.MENGGALA,90052418,Yuda Nurisman,RABU GENAP,-4.490233,105.237397,Genap,KAMIS GENAP
5528296,TK.AVISA,UJUNG GUNUNG KEL.UJUNG GUNUNG KEC.MENGGALA,90052301,Ihwal Bayu Saddera,SENIN,-4.4815048,105.239794,Weekly,SELASA
5531597,TK.ARSYILA,PENAWAR REJO KEL.PENAWAR REJO KEC.BANJAR MARGO,90052449,Beni Saputra,SELASA GANJIL,-4.267834,105.239311,Ganjil,JUMAT GANJIL
5534919,SRC.YANTO,WIRATAMA KEL.WIRATAMA KEC.PENAWAR TAMA,90052449,Beni Saputra,SABTU GENAP,-4.167449,105.493052,Genap,JUMAT GENAP
5534934,TK.BU MALA,DUSUN KALIMAN KEL.WONO AGUNG KEC.RAWAJITU SELATAN,90052449,Beni Saputra,JUMAT GENAP,-4.216235,105.666885,Genap,SENIN GENAP
5536035,TOKO SABILA,PANARAGAN JAYA RT.1-5 KEL.PANARAGAN JAYA KEC.TULANG BAWANG,90052301,Ihwal Bayu Saddera,SENIN,-4.5182926,105.0910614,Weekly,SELASA
5539289,TK.IRPAN,MAKARTI TAMA KEL.MAKARTI TAMA KEC.GEDUNG AJI BARU,90052449,Beni Saputra,RABU GANJIL,-4.1814428,105.5231188,Ganjil,SABTU GANJIL
5539290,TK BINTANG,SIDANG GUNUNG TIGA RT 010 RW 002 KEL SIDANG GUNUNG TIGA,90052301,Ihwal Bayu Saddera,SABTU,-4.2174449,105.6324402,Weekly,RABU
5541959,TK MURBI,TRI TUNGGAL JAYA RT 006 RW 002 KEL TRI TUNGGAL JAYA,90052449,Beni Saputra,KAMIS GANJIL,-4.301312,105.241458,Ganjil,SELASA GANJIL
5542039,TK.NIA,BINA BUMI RT.9-7 KEL.BINA BUMI KEC.MERAKSA AJI,90052449,Beni Saputra,KAMIS GENAP,-4.2743847,105.4564521,Genap,SELASA GENAP
5542689,TK.NUR KHASANAH,PANGGUNG JAYA KEL.PANGGUNG JAYA KEC.RAWAJITU UTARA,90052449,Beni Saputra,JUMAT GANJIL,-4.152258,105.663481,Ganjil,SENIN GANJIL
5542690,WR.SARI SENGON,WONO AGUNG KEL.WONO AGUNG KEC.RAWA JITU SELATAN,90052449,Beni Saputra,JUMAT GENAP,-4.205322,105.665166,Genap,SENIN GENAP
5543425,TK.ADILA,KEJADIAN KEL.KEJADIAN KEC.WAY SERDANG,90052442,Rudi Anggoro,KAMIS GANJIL,-4.2072219,105.0588211,Ganjil,SELASA GANJIL
5543426,TK.MAWAR,KEJADIAN KEL.KEJADIAN KEC.WAY SERDANG,90052442,Rudi Anggoro,KAMIS GANJIL,-4.203489,105.0776043,Ganjil,JUMAT GANJIL
5544712,TK.BU SRI,SUKA BHAKTI KEL.SUKA BHAKTI KEC.GEDUNG AJI BARU,90052301,Ihwal Bayu Saddera,SABTU,-4.220575,105.629837,Weekly,RABU
5546732,TK.SRI MARYATI,MAKARITAMA KEL.MAKARITAMA KEC.GEDUNG AJI BARU,90052449,Beni Saputra,RABU GANJIL,-4.183052,105.5268,Ganjil,SABTU GANJIL
5547666,TK.SEMBAKO BUNDA,BUJUNG BURING KEL.BUJUNG BURING KEC.TANJUNG RAYA,90052442,Rudi Anggoro,SABTU GANJIL,-3.92188,105.343148,Ganjil,SABTU GANJIL
5552325,TK.ZALWA,JL.TRI TUNGGAL JAYA KEL.TRI TUNGGAL JAYA KEC.BANJAR AGUNG,90052449,Beni Saputra,KAMIS GANJIL,-4.302642,105.254224,Ganjil,KAMIS GANJIL
5553311,TK.FANY,KEBUN DALAM KELKEBUN DALAM KEC.WAY SERDANG,90052442,Rudi Anggoro,KAMIS GENAP,-4.1875307,105.10369,Genap,KAMIS GENAP
5553312,TK.DELTA,KEBUN DALAM KELKEBUN DALAM KEC.WAY SERDANG,90052442,Rudi Anggoro,KAMIS GENAP,-4.1870399,105.1097564,Genap,KAMIS GENAP
5554333,TK.ABI,GEDUNG HARAPAN KEL.GEDUNG HARAPAN KEC.PENAWAR AJI,90052449,Beni Saputra,KAMIS GENAP,-4.285271,105.490268,Genap,KAMIS GENAP
5554334,TK ASIH,GEDUNG REJO SAKTI RT 007 RW 003 KEL GEDUNG REJO SAKTI,90052301,Ihwal Bayu Saddera,SELASA,-4.279376,105.487982,Weekly,JUMAT
5554733,WR MBK NING,KIBANG YEKTI JAYA RT 014 RW 001 KEL KIBANG YEKTI JAYA,90052301,Ihwal Bayu Saddera,RABU,-4.299825,105.127033,Weekly,KAMIS
5555117,YULIANA,AGUNG JAYA RT.1-1 KEL.AGUNG JAYA KEC. BANJAR MARGO,90052449,Beni Saputra,SENIN GENAP,-4.2182989,105.2640646,Genap,RABU GENAP
5555758,TK.RANGGA,BUKO POSO KEL.BUKA POSO KEC.WAY SERDANG,90052442,Rudi Anggoro,KAMIS GENAP,-4.181586,105.1161733,Genap,SABTU GENAP
5555781,TK.MBAK APRI,SIMPANG MESUJI KEL.SIMPANG MESUJI KEC.SIMPANG PEMATANG,90052301,Ihwal Bayu Saddera,JUMAT,-4.0208533,105.2506941,Weekly,SENIN
5555901,TK.BU EMA,JL.DAHLIA KEL.SIDOHARJO KEC.PENAWAR TAMA,90052449,Beni Saputra,RABU GANJIL,-4.1818345,105.4166454,Ganjil,JUMAT GANJIL
5556387,SRC ANTON P,TRI JAYA KEL.TRI JAYA KEC.PENAWARTAMA,90052301,Ihwal Bayu Saddera,SABTU,-4.144401,105.372556,Weekly,RABU
5556388,TK.TIARA,TRI TUNGGAL KEL.TRI TUNGGAL JAYA KEC.PENAWAR TAMA,90052449,Beni Saputra,SABTU GANJIL,-4.151695,105.414055,Ganjil,JUMAT GANJIL
5559582,TK.BU JARIYAH,SUKA MAJU KEL.SUKA MAJU KEC.BANJAR MARGO,90052449,Beni Saputra,SENIN GENAP,-4.2685878,105.2875755,Genap,RABU GENAP
5559583,TK.ALFARO,PENAWAR REJO KEL.PENAWAR REJO KEC.BANJAR MARGO,90052449,Beni Saputra,SELASA GANJIL,-4.2627311,105.2313641,Ganjil,JUMAT GANJIL
5559584,TK.MUMMY,SRI RAHAYU KEL.KAGUNGAN RAHAYU KEC.MENGGALA,90052418,Yuda Nurisman,SENIN GENAP,-4.571724,105.19258,Genap,SELASA GENAP
5559585,TOKO VIVI MART,MULYA KENCANA KEL.MULYA KENCANA KEC.TULANG BAWANG TENGAH,90052418,Yuda Nurisman,JUMAT GANJIL,-4.569565,105.147869,Ganjil,SELASA GANJIL
5559586,SRC.ERNA,CIMANGGUK II KEL.UJUNG GUNUNG ILIR KEC.MENGGALA,90052418,Yuda Nurisman,SENIN GENAP,-4.560798,105.203694,Genap,SELASA GENAP
5559588,TK.TRIMORDIA,MULYA KENCANA KEL.MULYA KENCANA KEC.TULANG BAWANG TENGAH,90052418,Yuda Nurisman,SENIN GENAP,-4.564527,105.16421,Genap,SELASA GENAP
5559589,TK.IBU MURSINI,GEDUNG DALAM KEL.UJUNG GUNUNG ILIR KEC.MENGGALA,90052418,Yuda Nurisman,SENIN GENAP,-4.552328,105.220723,Genap,SELASA GENAP
5559665,TK.HARIS,CANDRA JAYA KEL.CANDRA JAYA KEC.TULANG BAWANG TENGAH,90052301,Ihwal Bayu Saddera,SENIN,-4.6006566,105.1483819,Weekly,SELASA
5559667,TK.ATTA,MURNI JAYA KEL.MURNI JAYA KEC.TUMIJAJAR,90052418,Yuda Nurisman,KAMIS GANJIL,-4.622752,105.105152,Ganjil,SABTU GANJIL
5560851,TK.ZAIDAH,KECUBUNG JAYA KEL.KECUBUNG JAYA KEC.GEDUNG AJI,90052449,Beni Saputra,KAMIS GENAP,-4.298014,105.39133,Genap,SELASA GENAP
5560852,WR.MARTINI,KECUBUNG JAYA KEL.KECUBUNG JAYA KEC.GEDUNG AJI,90052449,Beni Saputra,KAMIS GENAP,-4.29128,105.3891,Genap,SELASA GENAP
5560855,TK.GISENDA,SUMBER JAYA KEL.SUMBER JAYA KEC.GUNUNG AGUNG,90052442,Rudi Anggoro,RABU GANJIL,-4.243037,105.104645,Ganjil,SELASA GANJIL
5560856,SRC.NAIFA,DESA SUMBER JAYA KEL.SUMBER JAYA KEC.TULANG BAWANG BARAT,90052442,Rudi Anggoro,RABU GANJIL,-4.241025,105.106835,Ganjil,JUMAT GANJIL
5561201,TK JUJUR SPUA,BUDI AJI RT 003 RW 003 KEL BUDI AJI KEC SIMPANG PEMATANG,90052442,Rudi Anggoro,SELASA GANJIL,-3.986007,105.246192,Ganjil,RABU GANJIL
5561591,KOPERASI KANTIN SEHATI,TUNGGAL WARGA KEL.TUNGGAL WARGA KEC.BANJAR AGUNG,90052418,Yuda Nurisman,JUMAT GENAP,-4.283004,105.208557,Genap,SENIN GENAP
5561592,TK.SAKILA,AJI PERMAI TALANG BUAH KEL.AJI PERMAI TALANG BUAH KEC.GEDUNG,90052449,Beni Saputra,KAMIS GANJIL,-4.2969509,105.3398286,Ganjil,KAMIS GANJIL
5561594,TOKO RIZAL,PENUMANGAN KEL.PENUMANGAN KEC.TULANG BAWANG TENGAH,90052418,Yuda Nurisman,JUMAT GANJIL,-4.4903852,105.1522433,Ganjil,RABU GANJIL
5561595,TOKO DALINA,PENUMANGAN KEL.PENUMANGAN KEC.TULANG BAWANG TENGAH,90052418,Yuda Nurisman,JUMAT GANJIL,-4.4904223,105.147702,Ganjil,JUMAT GANJIL
5561596,TOKO MUNANDAR,TIRTA KENCANA KEL.TIRTA KENCANA KEC.TULANG BAWANG TENGAH,90052301,Ihwal Bayu Saddera,SENIN,-4.530291,105.134257,Weekly,SELASA
5562202,GUNS MART,BALAM JAYA RT.14-6 KEL.BALAM JAYA KEC.WAY KENANGA,90052418,Yuda Nurisman,SENIN GANJIL,-4.2501029,105.1721362,Ganjil,SENIN GANJIL
5562882,TOKO AGUS,TRI TUNGGAL JAYA KEL.TRI TUNGGAL JAYA KEC.WAY SERDANG,90052442,Rudi Anggoro,KAMIS GANJIL,-4.194363,105.0676177,Ganjil,JUMAT GANJIL
5562883,TK.MBA AMI,TRI TUNGGAL JAYA KEL.TRI TUNGGAL JAYA KEC.WAY SERDANG,90052442,Rudi Anggoro,KAMIS GANJIL,-4.1999034,105.0690764,Ganjil,JUMAT GANJIL
5562884,TK.BU YEM,WIRA BANGUN KEL.WIRA BANGUN KEC.SIMPANG PEMATANG,90052442,Rudi Anggoro,SABTU GENAP,-3.9937597,105.174163,Genap,RABU GENAP
5562885,TK.ALIFAH CELL,JAYA SAKTI KEL.JAYA SAKTI KEC.SIMPANG PEMATANG,90052442,Rudi Anggoro,SABTU GENAP,-4.01373,105.214243,Genap,RABU GENAP
5562886,KOP.PONDOK PESANTREN DARURROHM,MULYA KENCANA KEL.MULYA KENCANA KEC.TULANG BAWANG TENGAH,90052301,Ihwal Bayu Saddera,SENIN,-4.570733,105.150898,Weekly,SELASA
5562887,TOKO SHERLYN,MULYA KENCANA KEL.MULYA KENCANA KEC.TULANG BAWANG TENGAH,90052418,Yuda Nurisman,KAMIS GENAP,-4.5791638,105.1496043,Genap,KAMIS GENAP
5562888,TK.TRISNA MULYA,CANDRA JAYA KEL.CANDRA JAYA KEC.TULANG BAWANG TENGAH,90052418,Yuda Nurisman,KAMIS GENAP,-4.6108214,105.1551092,Genap,SELASA GENAP
5563256,TOKO ALDI,PAGAR DEWA SUKA MULYA KEL.PAGAR DEWA SUKA MULYA KEC.PAGAR D,90052301,Ihwal Bayu Saddera,RABU,-4.337787,105.1926461,Weekly,SABTU
5563257,TOKO ANTIKA,BANJAR AGUNG KEL.BANJAR AGUNG KEC.BANJAR AGUNG,90052449,Beni Saputra,SELASA GANJIL,-4.3122238,105.2225705,Ganjil,SELASA GANJIL
5564160,RASYA CELL,PANARAGAN JAYA KEL.PANARAGAN JAYA KEC.TULANG BAWANG TENGAH,90052301,Ihwal Bayu Saddera,SENIN,-4.5221811,105.091968,Weekly,SELASA
5564161,TOKO AYU,PANUMPANGAN KEL.PENUMANGAN KEC.TULANG BAWANG TENGAH,90052418,Yuda Nurisman,JUMAT GANJIL,-4.5011676,105.1429193,Ganjil,JUMAT GANJIL
5564162,KANTIN SDN 8 SIMPANG PEMATANG,SIMAPNG PEMATANG KEL.SIMAPANG PEMATANG KEC.SIMPANG PEMATANG,90052301,Ihwal Bayu Saddera,JUMAT,-4.0105345,105.2474932,Weekly,SENIN
5564196,TK.SISKA FOOD,WIRATAMA KEL.WIRATAMA KEC.PENAWAR TAMA,90052449,Beni Saputra,SABTU GENAP,-4.1632867,105.4929013,Genap,JUMAT GENAP
5565355,KANTIN PONPES AL-FALAH,PANARAGAN JAYA KEL.PANARAGAN JAYA KEC.TULANG BAWANG TENGAH,90052418,Yuda Nurisman,RABU GANJIL,-4.5307708,105.0874036,Ganjil,KAMIS GANJIL
5566395,TOKO ARTHA,BUMI HARAPAN KEL.BUMI HARAPAN KEC.WAY SERDANG,90052442,Rudi Anggoro,KAMIS GENAP,-4.2074031,105.1277651,Genap,KAMIS GENAP
5566396,TOKO DIPTA,BUMI HARAPAN KEL.BUMI HARAPAN KEC.WAY SERDANG,90052442,Rudi Anggoro,KAMIS GENAP,-4.2056647,105.1259841,Genap,KAMIS GENAP
5566397,TOKO TAMA,BANGUN JAYA KEL.BANGUN JAYA KEC.GUNUNG AGUNG,90052301,Ihwal Bayu Saddera,RABU,-4.240283,105.0893118,Weekly,KAMIS
5566398,TOKO WIWIN,MULYA SARI KEL.MULYA SARI KEC.GUNUNG AGUNG,90052442,Rudi Anggoro,RABU GANJIL,-4.2391447,105.1282654,Ganjil,SELASA GANJIL
5566399,TK ISMAWATI,AJI JAYA KNPI RT 003 RW 005 KEL AJI JAYA KNPI KEC GEDUNG AJI,90052449,Beni Saputra,KAMIS GANJIL,-4.297071,105.351779,Ganjil,KAMIS GANJIL
5566448,APOTEK 14 FARMA,PANGGUNG JAYA KEL.PANGGUNG JAYA KEC.RAWA JITU UTARA,90052449,Beni Saputra,JUMAT GANJIL,-4.1578528,105.6615505,Ganjil,SENIN GANJIL
5566449,TK FITRI,SIDANG GUNUNG TIGA RT 009 RW 002 KEL SIDANG GUNUNG TIGA,90052449,Beni Saputra,JUMAT GENAP,-4.217672,105.637522,Genap,SABTU GENAP
5566450,TK.2 PUTRI,KECUBUNG RAYA KEL.KECUBUNG RAYA KEC.MERAKSA AJI,90052449,Beni Saputra,KAMIS GENAP,-4.260397,105.412098,Genap,SELASA GENAP
5566822,PAUD & TPQ AL-FAFA,PULUNG KENCANA KEL.PULUNG KENCANA KEC.TULANG BAWANG TENGAH,90052418,Yuda Nurisman,RABU GANJIL,-4.5812171,105.1061106,Ganjil,SELASA GANJIL
5566823,TOKO SALSA,CANDRA MUKTI KEL.CANDRA MULTI KEC.TULANG BAWANG TENGAH,90052418,Yuda Nurisman,KAMIS GANJIL,-4.6085663,105.1140205,Ganjil,SABTU GANJIL
5567363,TK.ALFARIZKI,KAGUNGAN DALAM SEJATI KELBUJUNG TENUK KEC.MENGGALA,90052418,Yuda Nurisman,SENIN GENAP,-4.571046,105.222824,Genap,SELASA GENAP
5567364,TK.BOBY,SIMPANG PEMATANG KEL.SIMPANG PEMATANG KEC.SIMPANG PEMATANG,90052442,Rudi Anggoro,SELASA GANJIL,-4.012548,105.243721,Ganjil,RABU GANJIL
5568406,WR TINDO,INDALOKA I RT 010 RW 004 KEL INDRALOKA I KEC WAY KENANGA,90052442,Rudi Anggoro,SENIN GANJIL,-4.199257,105.148945,Ganjil,JUMAT GANJIL
5569095,TOKO AL FATHAN,PENAWAR BARU KEL.PENAWAR BARU KEC.GEDUNG AJI,90052418,Yuda Nurisman,SELASA GANJIL,-4.3427001,105.3259046,Ganjil,RABU GANJIL
5569169,TK.RAHMA,JL.NANGKA KEL.GEDUNG KARYA JITU KEC.RAWA JITU SELATAN,90052449,Beni Saputra,JUMAT GANJIL,-4.21459,105.741453,Ganjil,SENIN GANJIL
5569170,TK GUNUNG JATI,PENANGKIS MAKMUR RT 002 RW 006 KEL GEDUNG KARYA JITU,90052449,Beni Saputra,JUMAT GANJIL,-4.2110686,105.755503,Ganjil,SENIN GANJIL
5572139,SITI SULASIATINI,TRI DARMA WIRAJAYA RT.4-4 KEL.TRI DARMA WIRAJAYA,90052301,Ihwal Bayu Saddera,SELASA,-4.281451,105.299913,Weekly,JUMAT
5573832,Kantin Lentera Berkah,Banjar Agung Rt 011 Rw 002 Kel gedung Jaya Kec Rawa Pitu,90052449,Beni Saputra,SELASA GANJIL,-4.3196401,105.2170797,Ganjil,SELASA GANJIL
5573833,Toko Ar,Lesung Bhakti Jaya Rt 004 Rw 002 Kel Lesung Bhakti Jaya Kec,90052418,Yuda Nurisman,SELASA GENAP,-4.4030249,105.229844,Genap,JUMAT GENAP
5573834,Mulia Mart,Mekar Sari Jaya Rt005 Rw 002 Kel Mekar Sari Jaya Kec Lambu K,90052301,Ihwal Bayu Saddera,RABU,-4.3574037,105.1715411,Weekly,SABTU
5573835,Toko Artomoro 2,Panggung Jaya Rt013 Rw002 Kel Panggung Jaya Kec Rawajitu Uta,90052301,Ihwal Bayu Saddera,SABTU,-4.1514117,105.660764,Weekly,RABU
5574645,TK. EGO,DS. INDRALOKA MUKTI RT 002 RW 001 KEL INDRALOKA MUKTI,90052442,Rudi Anggoro,SELASA GENAP,-4.208531,105.221674,Genap,SENIN GENAP
5575573,TOKO RENGAS CENDUNG,RENGAS CENDUNG RT002 RW 004,90052418,Yuda Nurisman,RABU GENAP,-4.5058767,105.2083528,Genap,KAMIS GENAP
5575574,TOKO RIFKI,JL POROS INDO LAMPUNG RT.001 RW.002,90052418,Yuda Nurisman,SENIN GENAP,-4.576827,105.235482,Genap,SELASA GENAP
5575734,SUGI CELL,SIDOHARJO RT 009 RW 005 KEL SIDOHARJO KEC PENAWAR TAMA,90052449,Beni Saputra,RABU GANJIL,-4.180187,105.410856,Ganjil,JUMAT GANJIL
5576440,TK.ARSHA,INDRALOKA JAYA,90052442,Rudi Anggoro,SELASA GENAP,-4.2009146,105.2190139,Genap,KAMIS GENAP
5576441,AFIFA MART,JL LINTAS SUMATRA,90052449,Beni Saputra,SELASA GANJIL,-4.2796369,105.2214721,Ganjil,RABU GANJIL
5577099,TK FAJRI,BANJAR AGUNG RT/RW 000/003,90052449,Beni Saputra,SELASA GANJIL,-4.2968663,105.2188781,Ganjil,SELASA GANJIL
5577101,TOKO AMANAH,INDRA LOKA II RT/RW 023/006,90052442,Rudi Anggoro,SELASA GENAP,-4.1998492,105.2056625,Genap,KAMIS GENAP
5577102,TOKO MBA NING,INDRALOKA JAYA RT 016 RW 004,90052442,Rudi Anggoro,SELASA GENAP,-4.202024,105.2191792,Genap,SENIN GENAP
5579211,TOKO ARA MART,LABUHAN MULYA RT 05 RW 01,90052442,Rudi Anggoro,KAMIS GANJIL,-4.1405819,105.089429,Ganjil,JUMAT GANJIL
5579223,TOKO ASYIFA,PURWAJAYA RT/RW 001/006,90052418,Yuda Nurisman,JUMAT GENAP,-4.2852914,105.2127266,Genap,SENIN GENAP
5579224,TOKO PAKNDUT,INDRALOKA MUKTI RT/RW 007/003,90052301,Ihwal Bayu Saddera,KAMIS,-4.2194009,105.2089053,Weekly,JUMAT
5580180,TOKO 81,PERUMAHAN TUNGGAL ESTATE BLOK D NO 81 RT/RW 002/004,90052449,Beni Saputra,SENIN GENAP,-4.2563958,105.2476133,Genap,RABU GENAP
5580211,TOKO REJEKI BERKAH,PASAR MULYA ASRI RT/RW 009/001,90052418,Yuda Nurisman,KAMIS GENAP,-4.6290803,105.1554157,Genap,SABTU GENAP
5580212,TOKO YANI,TUNAS JAYA RT/RW 020/004,90052442,Rudi Anggoro,RABU GANJIL,-4.2421326,105.0636365,Ganjil,SELASA GANJIL
5580814,TOKO MENIK,BANGUN JAYA RT/RW 012/004,90052442,Rudi Anggoro,RABU GANJIL,-4.242827,105.0863847,Ganjil,JUMAT GANJIL
5580815,TOKO YANTI,KEBUN DALEM RT/RW 002/005,90052301,Ihwal Bayu Saddera,KAMIS,-4.1926979,105.1101306,Weekly,KAMIS
5580817,TOKO IMEH,TRI TUNGGAL JAYA RT/RW 004/001,90052301,Ihwal Bayu Saddera,KAMIS,-4.171406,105.0513037,Weekly,KAMIS
5580819,SRC HENI,BUKO POSO RT 001 RW 007 KEL BUKO POSO KEC WAY SERDANG,90052442,Rudi Anggoro,SENIN GANJIL,-4.191247,105.1684878,Ganjil,KAMIS GANJIL
5580821,TOKO SETIAWATI,JAYA MURNI RT/RW 014/001,90052442,Rudi Anggoro,KAMIS GANJIL,-4.2095875,105.0514533,Ganjil,SELASA GANJIL
5581264,TK.SEMBAKO EKO,PULUNG KENCANA RT/RW 000/000 KEL.PULUNG KENCANA KEC.TULANG,90052418,Yuda Nurisman,KAMIS GANJIL,-4.5871151,105.1028102,Ganjil,SELASA GANJIL
5581401,TOKO SRC RAFFA 31,JL ASPOL NO 228 RT/RW 000/000,90052418,Yuda Nurisman,RABU GENAP,-4.4757671,105.2412474,Genap,KAMIS GENAP
5581407,TOKO KUSRIN,TRI MAKMUR JAYA RT/RW 001/004,90052418,Yuda Nurisman,SELASA GENAP,-4.3926308,105.2804998,Genap,RABU GENAP
5581441,TOKO IBU DESNA,JL TULANG BAWANG GUNUNG KEMALA RT/RW 002/004,90052418,Yuda Nurisman,RABU GENAP,-4.4240946,105.2644934,Genap,RABU GENAP
5581442,TK JASMIN,TRI MAKMUR JAYA RT 001 RW 002 KEL TRI MAKMUR JAYA,90052418,Yuda Nurisman,SELASA GENAP,-4.3956592,105.2747971,Genap,RABU GENAP
5582813,TOKO SUSI,SETIA BUMI RT/RW 001/009,90052442,Rudi Anggoro,SENIN GENAP,-4.3256897,105.07615,Genap,SELASA GENAP
5582814,TOKO FAHRI CELL,MULYO JADI RT/RW 026/004,90052442,Rudi Anggoro,SENIN GENAP,-4.3314059,105.0625294,Genap,SELASA GENAP
5583050,TOKO 3 BERSAUDARA,SIDANG BANDAR ANOM RT/RW 002/002,90052449,Beni Saputra,JUMAT GANJIL,-4.1844214,105.6628829,Ganjil,SENIN GANJIL
5583099,TOKO MBA RATNA,WONO AGUNG RT/RW 001/001,90052449,Beni Saputra,JUMAT GENAP,-4.2280647,105.668189,Genap,SENIN GENAP
5584001,TOKO LUCKY,JL KENANGA RT/RW 001/005,90052449,Beni Saputra,JUMAT GANJIL,-4.2149577,105.7342882,Ganjil,SENIN GANJIL
5584322,IRWAN BRI LINK,INDRALOKA II RT 003 RW 001 KEL INDRALOKA II KEC WAY KENANGA,90052301,Ihwal Bayu Saddera,KAMIS,-4.1852158,105.1871818,Weekly,SENIN
5585228,TOKO CHINCHIN DAN GELLANG,BUMI RATU RT/RW 011/03,90052449,Beni Saputra,JUMAT GENAP,-4.2319995,105.6688361,Genap,SENIN GENAP
5586137,KOP PONPES NURANI SYIFA,DAYA ASRI RT/RW 002/005 KEL.DAYA ASRI KEC.TUMIJAJAR,90052418,Yuda Nurisman,KAMIS GANJIL,-4.6347464,105.0851576,Ganjil,SABTU GANJIL
5586318,TK NENENG,PANCA WARNA RT 002 RW 006 KEL PANCA WARNA KEC WAY SERDANG,90052442,Rudi Anggoro,KAMIS GENAP,-4.1553422,105.109737,Genap,RABU GENAP
5586456,TOKO MBA YULI,BANGUN JAYA,90052442,Rudi Anggoro,JUMAT GENAP,-3.9268382,105.4030969,Genap,SABTU GENAP
